HIP,RAICRS,DEICRS,Vmag
18543,59.50720862,-13.50824471,2.97
18597,59.68640623,-61.40015059,4.56
18606,59.71842188,-5.46952376,5.85
18614,59.74124892,35.79102701,3.98
18647,59.87555244,-12.57433214,5.61
18673,59.98115045,-24.01625677,4.62
18723,60.16926440,-30.49070974,5.93
18724,60.17008591,12.49037571,3.41
18735,60.20285787,18.19406866,5.89
18744,60.22418760,-62.15936923,4.48
18772,60.32529605,-61.07905148,4.97
18788,60.38347446,-1.54962625,5.28
18805,60.44222088,9.99801393,5.67
18859,60.65273634,-0.26831052,5.38
18907,60.78907003,5.98930909,3.91
18957,60.93584928,5.43563754,5.32
18975,60.98543787,8.19720135,5.45
18993,61.04078184,2.82725258,5.36
19009,61.09030699,24.10602640,5.46
19011,61.09461008,-12.79233884,5.62
19018,61.11318196,59.15550819,5.00
19038,61.17357446,22.08206790,4.36
19076,61.33395641,22.00922152,5.90
19095,61.40543294,-27.65203636,5.59
19129,61.51320978,68.67996526,5.88
19167,61.64606374,50.35135022,4.25
19171,61.65165830,27.60002519,5.18
19205,61.75215574,29.00128762,5.21
19284,61.99754752,17.33992101,5.89
19335,62.15206221,38.04022796,5.52
19343,62.16530527,47.71259359,3.96
19376,62.25650273,13.39829829,5.94
19388,62.29125233,19.60929366,5.51
19398,62.32431793,-16.38587725,5.45
19454,62.50093270,86.62635165,5.84
19461,62.51160698,80.69867409,5.10
19483,62.59383269,-6.92382327,5.44
19511,62.69890202,-8.81982097,5.70
19513,62.70783742,26.48103948,5.39
19515,62.71013758,-41.99374121,4.93
19525,62.74592506,33.58681380,5.75
19554,62.83414887,5.52303505,5.71
19571,62.90073099,-20.35627812,5.80
19587,62.96638834,-6.83777870,4.04
19719,63.38794242,7.71603410,5.29
19740,63.48496228,9.26389844,4.84
19747,63.50033880,-42.29387294,3.85
19777,63.59872149,-10.25588890,4.87
19780,63.60596306,-62.47397888,3.33
19799,63.65099178,10.01143911,5.22
19805,63.70228830,-62.19204942,5.45
19811,63.72212566,40.48372394,4.67
19812,63.72440722,48.40937312,4.12
19849,63.82349230,-7.64455846,4.43
19860,63.88352173,8.89240989,4.27
19893,64.00621426,-51.48709578,4.26
19921,64.12118133,-59.30174841,4.44
19949,64.17960437,53.61180318,5.20
19968,64.22311681,61.85004125,5.69
19983,64.28363443,57.86047655,5.72
19990,64.31535896,20.57874033,4.93
19996,64.33012941,-6.47215975,5.95
20020,64.41777199,-63.25549171,5.88
20042,64.47341068,-33.79833145,3.55
20049,64.49656949,-80.21418106,5.67
20070,64.56073112,50.29563944,4.60
20087,64.59642362,21.57937928,5.64
20156,64.80492598,50.04883763,5.46
20161,64.81935490,-44.26783026,5.33
20171,64.85866225,21.14241058,5.50
20186,64.90286245,21.77359174,5.34
20205,64.94805793,15.62770031,3.65
20219,64.99014508,14.03524954,5.58
20234,65.04796760,50.92095135,5.55
20241,65.06007219,41.80815345,5.95
20250,65.08847817,27.35094069,4.97
20252,65.10273351,34.56674228,4.93
20261,65.15101968,15.09550358,5.26
20264,65.16248826,-20.63959902,5.38
20266,65.16818726,65.14045287,5.26
20268,65.17188935,6.13090686,5.76
20271,65.17846608,-7.59249081,5.85
20297,65.24179812,-81.58022679,5.78
20341,65.36270888,-0.09786658,5.86
20354,65.38811942,46.49896290,4.80
20376,65.44826292,60.73590167,5.40
20380,65.46592207,56.50630039,5.91
20384,65.47173239,-63.38681514,5.24
20400,65.51437351,14.07725051,5.72
20417,65.59471274,20.82141842,5.91
20430,65.64554350,25.62935771,5.38
20455,65.73344722,17.54258430,3.77
20465,65.77358735,-24.89211883,5.81
20484,65.85415980,16.77732694,5.64
20507,65.92033483,-3.74533244,5.17
20522,65.96599009,9.46098377,5.10
20535,66.00902233,-34.01698632,3.97
20542,66.02372401,17.44421161,4.80
20579,66.12141978,34.13084080,5.73
20591,66.15593384,33.95988843,5.77
20614,66.23774871,19.04209230,5.97
20619,66.27233379,-61.23824628,5.94
20635,66.34207825,22.29398098,4.21
20641,66.35393596,22.20011240,5.27
20648,66.37215593,17.92798917,4.30
20704,66.52607257,31.43920664,5.29
20711,66.57664484,22.81369394,4.28
20713,66.58613217,15.61834620,4.48
20732,66.65156991,14.71385764,4.69
20776,66.76206107,80.82421018,5.42
20789,66.82269876,22.99636881,5.53
20804,66.86987518,11.21233208,5.87
20825,66.94184598,-62.52121428,5.74
20842,67.00300662,21.62000558,5.72
20860,67.05539751,83.80776284,5.51
20873,67.09723620,14.74102599,5.90
20877,67.10985479,16.35962902,4.96
20884,67.13378878,1.38087416,5.53
20885,67.14346805,15.96221721,3.84
20889,67.15388879,19.18052092,3.53
20892,67.16256011,-19.45859808,5.95
20894,67.16531219,15.87094680,3.40
20901,67.20875444,13.04763905,5.02
20922,67.27885535,-13.04836725,5.61
20982,67.50249474,83.34013144,5.47
20995,67.53555351,15.63789864,5.58
21029,67.63987124,16.19407556,4.78
21036,67.65541066,13.72445018,5.40
21039,67.66177772,15.69193829,5.47
21042,67.66803902,-35.65358006,5.95
21060,67.70874038,-44.95374351,5.07
21139,67.96945612,-0.04399115,4.91
21148,68.00767912,53.91084467,5.78
21192,68.15642848,-3.20950026,5.76
21247,68.37758981,72.52882555,5.94
21248,68.37762290,-29.76583186,4.49
21253,68.39208243,-62.82363051,5.79
21273,68.46189659,14.84448749,4.65
21278,68.47804057,-6.73889608,5.71
21281,68.49882684,-55.04500559,3.30
21295,68.53448353,5.56863495,5.67
21296,68.54850732,-8.23135939,5.20
21297,68.54913224,-8.96998497,5.24
21323,68.65830037,28.96120368,5.88
21393,68.88779874,-30.56231049,3.81
21402,68.91347315,10.16091706,4.25
21421,68.98000195,16.50976164,0.87
21444,69.07975243,-3.35244800,3.93
21452,69.10096877,64.26162001,5.91
21476,69.17264013,41.26485467,4.25
21479,69.19032350,-62.07698129,5.59
21515,69.30698431,0.99832711,5.32
21547,69.40044421,-2.47339212,5.22
21588,69.53906817,16.03338888,5.78
21589,69.53917371,12.51087423,4.27
21594,69.54529558,-14.30358700,3.86
21604,69.56599361,20.68474222,5.85
21644,69.72330721,-12.12307828,4.99
21670,69.77542864,7.87098753,5.38
21673,69.78832206,15.80003442,5.08
21683,69.81854938,15.91802420,4.67
21685,69.83182532,-14.35888729,5.46
21727,69.97786313,53.07957406,5.07
21730,69.99180673,53.47323647,5.36
21735,70.01424281,12.19764088,5.45
21743,70.02852595,-24.48241131,5.56
21763,70.11039135,-19.67125686,4.32
21770,70.14092957,-41.86357034,4.44
21819,70.33223225,28.61506693,5.73
21823,70.35037233,48.30098864,5.66
21847,70.45865407,38.28042013,5.97
21861,70.51435953,-37.14476616,5.04
21881,70.56126452,22.95697545,4.27
21914,70.69356887,-50.48141805,5.30
21928,70.72624534,43.36526451,5.30
21949,70.76644496,-70.93111187,5.53
21958,70.78880760,-30.76539538,5.66
21972,70.83999357,49.97382624,5.86
21986,70.89469925,-8.79424587,5.98
22024,71.02215847,-8.50357425,5.78
22028,71.03312400,-18.66654311,5.53
22040,71.08799653,-59.73284052,5.28
22044,71.10737323,11.14616933,5.39
22086,71.26729443,-21.28334113,5.72
22109,71.37558764,-3.25462465,4.01
22157,71.50708664,11.70560822,5.35
22176,71.56993252,18.73486237,5.99
22220,71.68529906,40.31268034,5.99
22263,71.90088443,-16.93486728,5.49
22287,72.00090298,56.75753919,5.29
22325,72.13553607,-16.32958093,5.76
22336,72.15084320,-5.67343877,5.77
22361,72.20942983,75.94154357,5.96
22393,72.30347923,31.43762493,5.57
22407,72.32941395,32.58826794,5.84
22449,72.45890935,6.96124744,3.19
22453,72.47777728,37.48818131,4.89
22479,72.54828803,-16.21728342,5.03
22509,72.65300943,8.90025258,4.35
22531,72.73077622,-53.46172112,5.58
22545,72.78901570,48.74075831,5.64
22549,72.80152507,5.60510146,3.68
22565,72.84338884,18.83994085,5.08
22573,72.86749463,-34.90623200,5.82
22626,73.02153945,63.50564999,5.47
22667,73.13318214,14.25077828,4.71
22678,73.15833005,36.70319636,4.79
22697,73.19619789,27.89757233,5.97
22699,73.19902284,42.58662591,5.68
22701,73.22366820,-5.45275591,4.36
22730,73.34481369,2.50826491,5.33
22783,73.51254425,66.34266029,4.26
22797,73.56289850,2.44067149,3.71
22833,73.69544409,11.42597336,5.18
22834,73.69914124,7.77916325,5.33
22840,73.71128549,0.46717846,5.98
22845,73.72376720,10.15114511,4.64
22854,73.76309080,55.25912955,5.52
22860,73.77841969,-16.74064825,5.71
22871,73.79641541,-74.93700232,5.47
22881,73.82767537,-16.41785525,5.71
22913,73.95898357,15.04030639,5.79
22936,74.02948687,52.86971717,5.75
22957,74.09300449,13.51457755,4.06
22958,74.10078852,-5.17135066,5.50
23015,74.24840098,33.16613537,2.69
23040,74.32175175,53.75208289,4.43
23043,74.34311423,17.15370680,5.51
23068,74.45268983,23.94858492,5.79
23088,74.53906826,25.05052129,5.79
23123,74.63709525,1.71403506,4.47
23148,74.71244667,-82.47052255,5.84
23166,74.75599103,-16.37633681,5.65
23179,74.81406425,37.89048240,4.93
23221,74.96017027,-10.26299266,5.39
23231,74.98213784,-12.53720450,4.78
23261,75.07644704,39.39470389,5.95
23265,75.08632052,81.19402107,5.09
23362,75.35649111,-20.05188078,4.91
23364,75.35977051,-7.17397802,4.80
23408,75.45979252,0.72216704,5.91
23416,75.49222507,43.82331397,3.03
23430,75.54069171,-26.27484321,5.01
23446,75.59503803,-31.77154017,5.92
23453,75.61950025,41.07588953,3.69
23467,75.67918703,-71.31432608,5.30
23474,75.68726911,-22.79508768,5.74
23475,75.68904194,-4.21012550,5.86
23482,75.70302244,-49.15147328,5.37
23497,75.77376699,21.59006170,4.62
23522,75.85457200,60.44228144,4.03
23554,75.97189741,-24.38805735,5.61
23595,76.10129897,-35.48287057,4.55
23607,76.14224320,15.40418059,4.65
23649,76.24146891,-49.57783014,5.05
23668,76.31745462,-26.15223983,5.71
23685,76.36521705,-22.37085673,3.19
23693,76.37787652,-57.47298928,4.71
23734,76.53524887,58.97239085,5.22
23767,76.62862102,41.23464074,3.18
23783,76.66940952,51.59814314,4.98
23794,76.69019503,-4.65516319,5.12
23831,76.85367500,-12.49100914,5.97
23835,76.86115023,18.64500711,4.91
23840,76.89171306,-63.39957018,5.19
23871,76.95178565,20.41845485,5.28
23875,76.96264146,-5.08626282,2.78
23879,76.97030487,8.49857348,5.33
23883,76.98097847,21.70483596,5.84
23900,77.02759284,24.26518765,5.50
23916,77.08411634,-8.66527389,5.80
23941,77.18194475,-4.45624625,5.11
23972,77.28659571,-8.75407607,4.25
23983,77.33168451,9.82959768,5.43
24010,77.42483084,15.59727157,4.81
24019,77.43773063,28.03060835,5.93
24109,77.67862860,46.96243511,5.67
24162,77.82970507,-2.49078592,5.89
24169,77.84521813,-11.84922715,5.60
24197,77.92317268,16.04565766,5.18
24203,77.93896000,1.03705465,5.88
24244,78.07453075,-11.86914287,4.45
24254,78.09353950,73.94674435,5.44
24294,78.20048421,-6.05711381,5.90
24305,78.23280460,-16.20542901,3.29
24327,78.30785422,-12.94128833,4.36
24331,78.32283171,2.86125346,4.46
24340,78.35721486,38.48467394,4.82
24372,78.43927858,-67.18534976,4.81
24426,78.62015802,-35.97703069,5.75
24436,78.63446353,-8.20163919,0.18
24450,78.68355139,5.15612934,5.50
24505,78.85152247,-26.94343723,5.06
24504,78.85171534,32.68756990,5.01
24555,79.01724675,11.34136954,5.52
24575,79.07563540,34.31221188,5.99
24608,79.17206517,45.99902927,0.08
24659,79.37093064,-34.89438961,4.81
24674,79.40166225,-6.84438616,3.59
24679,79.41769273,-13.51970778,5.48
24727,79.54395049,33.37200411,4.54
24732,79.55521962,73.26813649,5.81
24738,79.56534453,42.79218517,5.55
24786,79.70931620,-18.13019946,5.96
24799,79.75008050,33.74846576,5.38
24813,79.78365993,40.10066732,4.69
24817,79.79678985,2.59593601,5.34
24822,79.81912416,22.09669104,4.96
24829,79.84214072,-50.60652008,5.44
24831,79.84869643,-27.36886420,5.98
24845,79.89385817,-13.17677698,4.29
24873,79.99596151,-12.31560456,5.29
24879,80.00383769,33.95806265,5.05
24902,80.06118220,41.08633916,5.46
24914,80.09422730,62.65371666,5.64
24927,80.11213225,-21.23973932,4.70
25001,80.30286824,29.56988462,5.66
25028,80.38268211,-0.41649397,5.68
25041,80.43150654,8.42856342,5.78
25044,80.44061530,-0.38246922,4.72
25045,80.44278196,-24.77294996,5.06
25048,80.45168832,41.80466344,5.22
25110,80.64073869,79.23075701,5.08
25142,80.70833880,3.54444809,4.99
25143,80.70968545,41.02925326,5.54
25187,80.82713053,-8.41558811,5.99
25194,80.85001902,-39.67843559,5.73
25197,80.86594376,57.54453138,5.24
25202,80.87564930,-13.92734983,5.25
25223,80.92628584,-0.15981294,5.69
25247,80.98681839,-7.80795569,4.13
25278,81.10545973,17.38355205,5.00
25280,81.11861918,-16.97574213,5.64
25281,81.11923774,-2.39713844,3.35
25282,81.12046283,-0.89166902,5.07
25291,81.16052742,31.14316298,5.94
25292,81.16309201,37.38537514,5.02
25302,81.18677704,1.84644611,4.89
25329,81.25725926,-10.32884540,5.60
25336,81.28278416,6.34973451,1.64
25397,81.49926259,-19.69535296,5.78
25428,81.57290804,28.60787346,1.65
25429,81.58032066,-58.91259871,5.14
25471,81.70334709,34.39182774,5.92
25473,81.70928405,3.09567718,4.59
25488,81.77215841,-40.94377328,5.86
25492,81.78446999,30.20861412,5.69
25499,81.79203649,17.96226766,5.40
25539,81.90868350,21.93698219,4.88
25541,81.91203061,34.47598643,5.08
25555,81.94002438,15.87410386,5.52
25583,82.00666898,17.23924182,5.77
25606,82.06135971,-20.75923214,2.81
25608,82.06386207,-37.23093130,5.56
25695,82.31871986,25.15030596,5.47
25708,82.34875680,-3.44637074,5.80
25737,82.43325647,-1.09217557,4.71
25751,82.47822116,1.78926104,5.77
25768,82.53942437,-47.07733403,5.46
25769,82.54254026,63.06723206,5.43
25790,82.60905551,15.36054290,5.93
25813,82.69603301,5.94821792,4.20
25816,82.70270666,41.46207800,5.99
25853,82.78176520,-20.86355455,5.53
25859,82.80306450,-35.47043592,3.86
25861,82.81054942,3.29213510,5.46
25887,82.89995202,-45.92540473,5.86
25918,82.96942437,-76.34166340,5.18
25923,82.98275119,-7.30152625,4.62
25930,83.00166562,-0.29909340,2.25
25945,83.05313020,18.59424525,4.32
25950,83.05893591,17.05815445,5.50
25980,83.17231020,-1.59183293,5.34
25984,83.18197584,32.19203140,4.71
25985,83.18255798,-17.82229227,2.58
25993,83.21407027,-38.51334582,5.45
26001,83.24801962,-64.22751422,5.34
26019,83.28048500,-35.13930773,5.75
26063,83.38102882,-1.15607162,5.36
26064,83.38179070,18.54023092,5.67
26069,83.40631813,-62.48985585,3.76
26093,83.47618830,14.30559209,5.60
26108,83.51689842,-1.47020476,5.92
26126,83.56995870,3.76693355,5.32
26169,83.68659342,-73.74136684,5.79
26176,83.70515764,9.48958528,4.39
26197,83.75419279,-6.00926927,5.67
26199,83.76117163,-6.00202867,4.78
26207,83.78449043,9.93416294,3.39
26215,83.80516163,10.24010204,5.60
26219,83.81439488,-33.08000909,5.76
26220,83.81592896,-5.38731536,4.98
26221,83.81860863,-5.38969624,5.13
26235,83.84541591,-5.41606331,4.98
26237,83.84650694,-4.83834045,4.58
26241,83.85825475,-5.90989984,2.75
26248,83.86300222,24.03963793,5.37
26268,83.91452109,-4.85608620,5.24
26311,84.05338572,-1.20191725,1.69
26344,84.14677009,54.42868426,5.74
26345,84.14872314,-6.06475248,5.71
26366,84.22637775,9.29141200,4.09
26382,84.26545679,17.04040910,5.53
26386,84.26813110,11.03504389,5.97
26394,84.28663598,-80.47167450,5.65
26396,84.28682553,26.92452823,5.83
26451,84.41118447,21.14259299,2.97
26460,84.43601282,-28.68979391,5.28
26487,84.50463493,7.54145541,5.87
26535,84.65821979,-6.57395768,5.96
26536,84.65874822,30.49244147,5.40
26545,84.68136124,-40.70735801,5.81
26549,84.68652211,-2.60006791,3.77
26563,84.72121589,-7.21270844,4.77
26594,84.79644123,4.12146667,4.50
26606,84.82630420,29.21523028,5.98
26624,84.87980519,-3.56470944,5.99
26634,84.91224975,-34.07404941,2.65
26640,84.93413604,25.89714891,5.18
26649,84.95771446,-32.62913912,5.44
26727,85.18968672,-1.94257841,1.74
26736,85.21131577,-1.12878569,4.95
26762,85.27328514,0.33768602,5.93
26777,85.32381426,16.53418318,4.84
26865,85.55815990,-22.37373687,5.88
26868,85.56329561,-34.66793677,5.29
26882,85.61020131,65.69770140,5.62
26885,85.61943491,1.47466498,4.90
26926,85.72461574,-6.79631491,5.97
26966,85.84024542,-18.55744324,5.73
27072,86.11656241,-22.44748663,3.59
27100,86.19341279,-65.73554080,4.34
27196,86.47520331,49.82628283,5.46
27204,86.49955386,-32.30637997,5.18
27243,86.61402516,-46.59722012,5.31
27249,86.62653944,56.11571824,5.93
27253,86.64566124,1.16853796,5.95
27280,86.71731027,9.52249963,5.78
27288,86.73895728,-14.82194717,3.55
27316,86.80478979,14.48842452,5.72
27321,86.82118054,-51.06671329,3.85
27338,86.85915586,17.72915270,5.47
27364,86.92877017,13.89963175,5.28
27366,86.93911641,-9.66960186,2.07
27386,87.00096600,6.45421020,5.26
27435,87.14543446,-4.09408727,5.97
27468,87.25399777,24.56755473,4.88
27483,87.29358126,39.18113322,4.51
27511,87.38726446,12.65136584,4.89
27517,87.40231190,-14.48354987,5.49
27530,87.45656999,-56.16648860,4.50
27533,87.47295636,-22.97192372,5.87
27534,87.47313958,-66.90123090,5.10
27549,87.51115293,9.87122224,5.79
27560,87.55441800,4.42349901,5.96
27566,87.56999717,-79.36152292,5.46
27581,87.62043148,14.30569894,5.54
27588,87.62510583,2.02471682,5.97
27621,87.72174399,-52.10868730,5.16
27628,87.73980340,-35.76929225,3.12
27629,87.74213255,27.96783335,5.60
27639,87.76004280,37.30568175,4.72
27654,87.82980343,-20.87751376,3.76
27658,87.84159736,-7.51800251,5.36
27673,87.87246934,39.14847936,3.97
27713,88.03221102,-9.04197853,5.95
27737,88.08409189,-57.15600008,5.93
27743,88.09292572,14.17179382,5.60
27747,88.09753810,19.86785634,5.96
27750,88.11017813,1.85515790,4.76
27766,88.13817716,-37.63099079,5.62
27810,88.27868480,-33.80143950,4.88
27830,88.33184814,27.61228536,4.56
27890,88.52458376,-63.09102096,4.65
27913,88.59618305,20.27641498,4.39
27938,88.68160633,-11.77426082,5.62
27939,88.68349348,0.96861499,5.99
27947,88.70878524,-52.63607272,5.29
27949,88.71160776,55.70690490,4.96
27955,88.71872485,-39.95790952,5.55
27965,88.73619396,19.74962409,5.92
27971,88.74093802,59.88841219,5.20
27973,88.74591834,31.70193276,5.90
27989,88.79287161,7.40703634,0.45
28010,88.87454313,-37.12060931,4.97
28011,88.87564797,-4.61649597,5.87
28085,89.05915111,-22.84005515,5.95
28098,89.08726177,-31.38245487,5.52
28103,89.10132627,-14.16803805,3.71
28110,89.11681496,9.50941963,5.97
28139,89.20578119,11.52119572,5.89
28199,89.38421613,-35.28330688,4.36
28237,89.49857371,25.95391597,4.81
28271,89.60182982,1.83712742,5.89
28287,89.65648606,-44.03458558,5.81
28296,89.70658741,0.55297359,5.21
28302,89.72184012,12.80825741,5.70
28325,89.76794851,-9.55813955,5.04
28328,89.78662719,-42.81510761,3.96
28343,89.84076564,49.92454610,5.90
28358,89.88145972,54.28498197,3.72
28360,89.88237261,44.94743492,1.90
28380,89.93015897,37.21276409,2.65
28404,89.98375587,45.93675346,4.30
28413,90.01393918,-3.07407681,4.53
28484,90.20499138,-51.21655276,5.65
28499,90.24399472,47.90197432,5.71
28524,90.31789213,-33.91177131,5.54
28562,90.42938625,48.95946915,5.98
28574,90.46010757,-10.59793918,4.92
28614,90.59579323,9.64736756,4.12
28675,90.81483793,-26.28475048,5.03
28691,90.86400112,19.69061033,5.14
28716,90.97993150,20.13845865,4.64
28734,91.03006890,23.26363207,4.16
28744,91.05626466,-6.70895020,5.19
28756,91.08448552,-32.17272393,5.65
28790,91.16736258,-45.07954967,5.93
28812,91.24244795,5.41997005,5.67
28814,91.24316628,4.15867686,5.63
28816,91.24638576,-16.48442713,4.92
28823,91.26425064,42.98198550,5.90
28854,91.36258158,-10.24265912,5.88
28855,91.36320378,-35.51368651,5.80
28899,91.52304862,-29.75852227,5.79
28910,91.53889172,-14.93528629,4.67
28909,91.53900939,-66.03968885,5.72
28943,91.63376334,-23.11077641,5.46
28946,91.64620701,38.48277233,5.35
28949,91.66141788,-4.19382480,5.37
28984,91.73965420,-21.81229045,5.74
28991,91.76401174,-62.15441128,5.04
28992,91.76528547,-34.31202171,5.82
29034,91.88180046,-37.25292114,5.00
29038,91.89300774,14.76852318,4.42
29048,91.92345906,-19.16600403,5.28
29064,91.97028171,-42.15400130,5.50
29134,92.18476724,-68.84345717,5.06
29150,92.24111381,-22.42728352,5.49
29151,92.24126844,2.49972675,5.70
29196,92.38517315,22.19027415,5.93
29205,92.39389063,-14.58469045,5.56
29225,92.43327240,23.11346966,5.75
29234,92.44961008,-22.77449062,5.71
29246,92.49581101,58.93564864,5.35
29263,92.54341638,-40.35396993,5.54
29271,92.55918047,-74.75252790,5.08
29276,92.57463800,-54.96866057,4.72
29294,92.64452684,-27.15420421,5.72
29353,92.81256272,-65.58970507,5.01
29379,92.88460504,24.42037914,5.83
29388,92.90241065,48.71112468,5.78
29417,92.96590078,-6.55028276,5.06
29426,92.98498656,14.20881425,4.45
29433,93.00557898,19.79057155,5.76
29434,93.01365054,16.13044684,4.95
29451,93.08387494,32.69338941,5.78
29490,93.21271986,65.71849922,5.36
29575,93.47601857,-3.74142288,5.83
29616,93.61910415,17.90637842,5.86
29629,93.65294439,-4.56846315,5.83
29650,93.71223277,19.15688949,5.20
29651,93.71390194,-6.27472737,3.99
29655,93.71956952,22.50682376,3.31
29679,93.78500463,-20.27226037,5.88
29678,93.78523916,13.85107261,5.91
29692,93.82379533,-18.47701325,5.99
29696,93.84473576,29.49871224,4.32
29704,93.85469568,16.14320591,5.34
29711,93.87358260,-4.91463574,5.99
29716,93.89315534,-0.51165873,5.62
